Log ID,Log Text,Predicted Class,Prediction Confidence,Batch Number,Anomaly Triggered,Healing Action
4508,System update applied successfully,normal,0.99851435,91,Yes,high_batch_error_rate
4509,Scheduled restart of application service,normal,0.9975795,91,Yes,high_batch_error_rate
4510,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,91,Yes,high_batch_error_rate
4511,Heartbeat check passed for all nodes,normal,0.99981415,91,Yes,high_batch_error_rate
4512,User logged out of the session normally,normal,0.999891,91,Yes,high_batch_error_rate
4513,Process terminated due to access violation,failure,0.00017736356,91,Yes,high_batch_error_rate
4514,Fatal error: Stack buffer overflow,failure,0.00027769266,91,Yes,high_batch_error_rate
4515,TCP socket connection reset by peer,failure,0.0002968815,91,Yes,high_batch_error_rate
4516,Process terminated due to access violation,failure,0.00017736356,91,Yes,high_batch_error_rate
4517,Fatal error: Stack buffer overflow,failure,0.00027769266,91,Yes,high_batch_error_rate
4518,TCP socket connection reset by peer,failure,0.0002968815,91,Yes,high_batch_error_rate
4519,Database connection timeout during query execution,failure,5.728715e-05,91,Yes,high_batch_error_rate
4520,TCP socket connection reset by peer,failure,0.0002968815,91,Yes,high_batch_error_rate
4521,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,91,Yes,high_batch_error_rate
4522,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,91,Yes,high_batch_error_rate
4523,Application shutdown completed successfully,normal,0.99986875,91,Yes,high_batch_error_rate
4524,User logged out of the session normally,normal,0.999891,91,Yes,high_batch_error_rate
4525,Application shutdown completed successfully,normal,0.99986875,91,Yes,high_batch_error_rate
4526,Configuration reloaded without issues,normal,0.99699205,91,Yes,high_batch_error_rate
4527,Segmentation fault detected in module,failure,0.0013174497,91,Yes,high_batch_error_rate
4528,Configuration reloaded without issues,normal,0.99699205,91,Yes,high_batch_error_rate
4529,Segmentation fault detected in module,failure,0.0013174497,91,Yes,high_batch_error_rate
4530,Process terminated due to access violation,failure,0.00017736356,91,Yes,high_batch_error_rate
4531,Service crash: Out of memory exception,failure,0.00038140643,91,Yes,high_batch_error_rate
4532,Scheduled restart of application service,normal,0.9975795,91,Yes,high_batch_error_rate
4533,Backup process finished without errors,normal,0.9991831,91,Yes,high_batch_error_rate
4534,Application shutdown completed successfully,normal,0.99986875,91,Yes,high_batch_error_rate
4535,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,91,Yes,high_batch_error_rate
4536,System update applied successfully,normal,0.99851435,91,Yes,high_batch_error_rate
4537,Resource cleanup completed successfully,normal,0.9995766,91,Yes,high_batch_error_rate
4538,Scheduled restart of application service,normal,0.9975795,91,Yes,high_batch_error_rate
4539,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,91,Yes,high_batch_error_rate
4540,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,91,Yes,high_batch_error_rate
4541,Application shutdown completed successfully,normal,0.99986875,91,Yes,high_batch_error_rate
4542,Fatal error: Stack buffer overflow,failure,0.00027769266,91,Yes,high_batch_error_rate
4543,Heartbeat check passed for all nodes,normal,0.99981415,91,Yes,high_batch_error_rate
4544,Application shutdown completed successfully,normal,0.99986875,91,Yes,high_batch_error_rate
4545,Configuration reloaded without issues,normal,0.99699205,91,Yes,high_batch_error_rate
4546,Backup process finished without errors,normal,0.9991831,91,Yes,high_batch_error_rate
4547,Service crash: Out of memory exception,failure,0.00038140643,91,Yes,high_batch_error_rate
4548,Application shutdown completed successfully,normal,0.99986875,91,Yes,high_batch_error_rate
4549,Service restarted without manual intervention,normal,0.9995745,91,Yes,high_batch_error_rate
4550,Fatal error: Stack buffer overflow,failure,0.00027769266,91,Yes,high_batch_error_rate
4551,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,92,No,N/A
4552,Process terminated due to access violation,failure,0.00017736356,92,No,N/A
4553,Scheduled restart of application service,normal,0.9975795,92,No,N/A
4554,User logged out of the session normally,normal,0.999891,92,No,N/A
4555,System update applied successfully,normal,0.99851435,92,No,N/A
4556,Resource cleanup completed successfully,normal,0.9995766,92,No,N/A
4557,Resource cleanup completed successfully,normal,0.9995766,92,No,N/A
4558,System update applied successfully,normal,0.99851435,92,No,N/A
4559,Periodic maintenance task completed,normal,0.9986332,92,No,N/A
4560,Heartbeat check passed for all nodes,normal,0.99981415,92,No,N/A
4561,Heartbeat check passed for all nodes,normal,0.99981415,92,No,N/A
4562,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,92,No,N/A
4563,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,92,No,N/A
4564,Memory allocation failed during heap operation,failure,1.60309e-05,92,No,N/A
4565,Heartbeat check passed for all nodes,normal,0.99981415,92,No,N/A
4566,Unhandled exception occurred during file processing,failure,0.00015307617,92,No,N/A
4567,Memory allocation failed during heap operation,failure,1.60309e-05,92,No,N/A
4568,Resource cleanup completed successfully,normal,0.9995766,92,No,N/A
4569,Database connection timeout during query execution,failure,5.728715e-05,92,No,N/A
4570,Configuration reloaded without issues,normal,0.99699205,92,No,N/A
4571,Unhandled exception occurred during file processing,failure,0.00015307617,92,No,N/A
4572,Database connection timeout during query execution,failure,5.728715e-05,92,No,N/A
4573,System update applied successfully,normal,0.99851435,92,No,N/A
4574,System update applied successfully,normal,0.99851435,92,No,N/A
4575,User logged out of the session normally,normal,0.999891,92,No,N/A
4576,System update applied successfully,normal,0.99851435,92,No,N/A
4577,Scheduled restart of application service,normal,0.9975795,92,No,N/A
4578,Unhandled exception occurred during file processing,failure,0.00015307617,92,No,N/A
4579,Resource cleanup completed successfully,normal,0.9995766,92,No,N/A
4580,System update applied successfully,normal,0.99851435,92,No,N/A
4581,Application shutdown completed successfully,normal,0.99986875,92,No,N/A
4582,Backup process finished without errors,normal,0.9991831,92,No,N/A
4583,Unhandled exception occurred during file processing,failure,0.00015307617,92,No,N/A
4584,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,92,No,N/A
4585,TCP socket connection reset by peer,failure,0.0002968815,92,No,N/A
4586,Periodic maintenance task completed,normal,0.9986332,92,No,N/A
4587,Application shutdown completed successfully,normal,0.99986875,92,No,N/A
4588,Heartbeat check passed for all nodes,normal,0.99981415,92,No,N/A
4589,Application shutdown completed successfully,normal,0.99986875,92,No,N/A
4590,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,92,No,N/A
4591,Application shutdown completed successfully,normal,0.99986875,92,No,N/A
4592,Service restarted without manual intervention,normal,0.9995745,92,No,N/A
4593,Segmentation fault detected in module,failure,0.0013174497,92,No,N/A
4594,User logged out of the session normally,normal,0.999891,92,No,N/A
4595,Configuration reloaded without issues,normal,0.99699205,92,No,N/A
4596,Service restarted without manual intervention,normal,0.9995745,92,No,N/A
4597,Heartbeat check passed for all nodes,normal,0.99981415,92,No,N/A
4598,Memory allocation failed during heap operation,failure,1.60309e-05,92,No,N/A
4599,Configuration reloaded without issues,normal,0.99699205,92,No,N/A
4600,Service crash: Out of memory exception,failure,0.00038140643,92,No,N/A
4601,Database connection timeout during query execution,failure,5.728715e-05,93,Yes,high_batch_error_rate
4602,Process terminated due to access violation,failure,0.00017736356,93,Yes,high_batch_error_rate
4603,Unhandled exception occurred during file processing,failure,0.00015307617,93,Yes,high_batch_error_rate
4604,Heartbeat check passed for all nodes,normal,0.99981415,93,Yes,high_batch_error_rate
4605,Service restarted without manual intervention,normal,0.9995745,93,Yes,high_batch_error_rate
4606,User logged out of the session normally,normal,0.999891,93,Yes,high_batch_error_rate
4607,Service restarted without manual intervention,normal,0.9995745,93,Yes,high_batch_error_rate
4608,Configuration reloaded without issues,normal,0.99699205,93,Yes,high_batch_error_rate
4609,Unhandled exception occurred during file processing,failure,0.00015307617,93,Yes,high_batch_error_rate
4610,Service crash: Out of memory exception,failure,0.00038140643,93,Yes,high_batch_error_rate
4611,Memory allocation failed during heap operation,failure,1.60309e-05,93,Yes,high_batch_error_rate
4612,Segmentation fault detected in module,failure,0.0013174497,93,Yes,high_batch_error_rate
4613,Heartbeat check passed for all nodes,normal,0.99981415,93,Yes,high_batch_error_rate
4614,User logged out of the session normally,normal,0.999891,93,Yes,high_batch_error_rate
4615,Periodic maintenance task completed,normal,0.9986332,93,Yes,high_batch_error_rate
4616,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,93,Yes,high_batch_error_rate
4617,Unhandled exception occurred during file processing,failure,0.00015307617,93,Yes,high_batch_error_rate
4618,Database connection timeout during query execution,failure,5.728715e-05,93,Yes,high_batch_error_rate
4619,Database connection timeout during query execution,failure,5.728715e-05,93,Yes,high_batch_error_rate
4620,Database connection timeout during query execution,failure,5.728715e-05,93,Yes,high_batch_error_rate
4621,Configuration reloaded without issues,normal,0.99699205,93,Yes,high_batch_error_rate
4622,Memory allocation failed during heap operation,failure,1.60309e-05,93,Yes,high_batch_error_rate
4623,Database connection timeout during query execution,failure,5.728715e-05,93,Yes,high_batch_error_rate
4624,Application shutdown completed successfully,normal,0.99986875,93,Yes,high_batch_error_rate
4625,Unhandled exception occurred during file processing,failure,0.00015307617,93,Yes,high_batch_error_rate
4626,TCP socket connection reset by peer,failure,0.0002968815,93,Yes,high_batch_error_rate
4627,Memory allocation failed during heap operation,failure,1.60309e-05,93,Yes,high_batch_error_rate
4628,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,93,Yes,high_batch_error_rate
4629,Heartbeat check passed for all nodes,normal,0.99981415,93,Yes,high_batch_error_rate
4630,Service crash: Out of memory exception,failure,0.00038140643,93,Yes,high_batch_error_rate
4631,Unhandled exception occurred during file processing,failure,0.00015307617,93,Yes,high_batch_error_rate
4632,Service crash: Out of memory exception,failure,0.00038140643,93,Yes,high_batch_error_rate
4633,Backup process finished without errors,normal,0.9991831,93,Yes,high_batch_error_rate
4634,Application shutdown completed successfully,normal,0.99986875,93,Yes,high_batch_error_rate
4635,TCP socket connection reset by peer,failure,0.0002968815,93,Yes,high_batch_error_rate
4636,Segmentation fault detected in module,failure,0.0013174497,93,Yes,high_batch_error_rate
4637,Unhandled exception occurred during file processing,failure,0.00015307617,93,Yes,high_batch_error_rate
4638,Service restarted without manual intervention,normal,0.9995745,93,Yes,high_batch_error_rate
4639,Database connection timeout during query execution,failure,5.7287205e-05,93,Yes,high_batch_error_rate
4640,Periodic maintenance task completed,normal,0.9986332,93,Yes,high_batch_error_rate
4641,Scheduled restart of application service,normal,0.9975795,93,Yes,high_batch_error_rate
4642,Application shutdown completed successfully,normal,0.99986875,93,Yes,high_batch_error_rate
4643,Database connection timeout during query execution,failure,5.728715e-05,93,Yes,high_batch_error_rate
4644,Database connection timeout during query execution,failure,5.728715e-05,93,Yes,high_batch_error_rate
4645,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,93,Yes,high_batch_error_rate
4646,Fatal error: Stack buffer overflow,failure,0.00027769266,93,Yes,high_batch_error_rate
4647,System update applied successfully,normal,0.99851435,93,Yes,high_batch_error_rate
4648,User logged out of the session normally,normal,0.999891,93,Yes,high_batch_error_rate
4649,Periodic maintenance task completed,normal,0.9986332,93,Yes,high_batch_error_rate
4650,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,93,Yes,high_batch_error_rate
